Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
936,Adv.6,Night,109,MG,Gr MG5,100,0,5,990,5%,150%,195,94,36,28,117,0,14,10,100,0,10,0,AP (Ammo) (5-Star),EOT (Holographic) (4-Star),MG Box (Body) (4-Star),3590,179,215,251,287,50
936,Adv.6,Night,171,AR,Ribeyrolles,60,0,3,264,34%,150%,15,59,28,33,54,0,0,7,66,0,6,0,Supp (Silencer) (4-Star),HV (Ammo) (4-Star),-,959,179,215,251,287,51
936,Adv.6,Night,160,SG,Saiga-12,63,0,3,645,40%,150%,15,23,29,7,32,22,5,39,61,0,1,0,Plate (Body) (4-Star),Flash (Shell) (5-Star),-,2046,179,214,250,286,52
936,Adv.6,Night,380,SMG,APC9K,30,0,3,342,5%,150%,15,12,6,43,77,0,0,16,50,0,1,0,T Exo (Body) (3-Star),-,-,1003,162,195,228,260,53
936,Adv.6,Night,215,AR,MDR,52,0,3,270,20%,150%,15,55,36,24,61,0,0,7,51,0,1,0,EOT (Holographic) (4-Star),HV (Ammo) (4-Star),-,864,162,194,226,259,54
936,Adv.6,Night,166,HG,CZ75,66,0,3,165,50%,150%,15,32,64,52,59,0,0,16,70,0,2,0,Sp. Eq (Exclusive) (5-Star),-,-,897,156,188,219,251,55
936,Adv.6,Night,198,RF,Carcano M91/38,100,0,5,365,72%,168%,165,154,95,47,34,0,0,8,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),3141,157,188,219,251,56
936,Adv.6,Night,377,RF,SCAR-H,100,0,5,425,72%,168%,165,120,98,31,41,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),3104,155,186,217,248,57
936,Adv.6,Night,48,RF,WA2000,100,0,5,440,72%,168%,165,137,87,32,39,0,0,10,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),3095,154,185,216,247,58
936,Adv.6,Night,276,MG,Kord,91,0,5,945,37%,150%,165,109,21,19,107,0,12,10,100,0,8,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (4-Star),3041,152,182,212,243,59
936,Adv.6,Night,197,RF,Carcano M1891,100,0,5,400,72%,168%,165,145,90,45,34,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),3020,151,181,211,241,60
936,Adv.6,Night,142,HG,Five-seven,52,0,3,144,40%,150%,11,31,48,56,56,0,0,13,63,0,4,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),-,828,144,173,202,231,61
936,Adv.6,Night,43,RF,SVD,100,0,5,400,72%,168%,195,141,84,35,37,0,0,9,100,0,4,0,Sp. Eq (Exclusive) (5-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),2862,143,171,200,228,62
936,Adv.6,Night,316,RF,General Liu,90,0,5,380,72%,168%,165,136,84,29,38,0,0,8,90,0,7,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),2806,140,168,196,224,63
936,Adv.6,Night,285,HG,C-93,51,0,3,144,40%,150%,11,32,51,56,54,0,0,14,74,0,1,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),-,793,138,166,194,222,64
936,Adv.6,Night,135,SMG,SR-3MP,40,0,2,270,5%,150%,15,17,6,49,75,0,0,19,51,0,3,0,T Exo (Body) (3-Star),-,-,841,136,163,191,218,65
936,Adv.6,Night,338,AR,SIG MCX,40,0,3,243,44%,150%,15,30,27,22,66,0,0,6,50,0,1,0,Optical (Acc) (3-Star),-,-,726,136,163,190,217,66
936,Adv.6,Night,127,SMG,Type79,40,0,2,270,5%,150%,15,18,6,50,73,0,0,19,50,0,1,0,T Exo (Body) (3-Star),-,-,823,133,160,187,213,67
936,Adv.6,Night,56,AR,M4 SOPMOD II,35,0,3,222,44%,150%,15,30,22,20,63,0,0,6,63,0,3,0,Optical (Acc) (3-Star),-,-,705,132,158,185,211,68
936,Adv.6,Night,77,MG,M2HB,92,0,5,1030,37%,150%,165,102,18,15,98,0,13,10,100,0,5,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (4-Star),2596,129,155,181,207,69
936,Adv.6,Night,346,HG,CZ100,36,0,3,150,20%,150%,15,18,24,36,47,0,0,13,52,0,1,0,PEQ (Acc) (3-Star),-,-,717,125,150,175,200,70
936,Adv.6,Night,129,AR,Type95,30,0,3,225,44%,150%,15,31,21,18,55,0,0,6,55,0,1,0,Optical (Acc) (3-Star),-,-,662,124,148,173,198,71
936,Adv.6,Night,287,AR,SIG-556,30,0,3,237,44%,150%,15,29,18,18,59,0,0,6,55,0,1,0,Optical (Acc) (3-Star),-,-,653,122,146,171,195,72
936,Adv.6,Night,350,SG,FO-12,40,0,3,534,40%,150%,15,20,7,6,30,11,5,32,50,0,3,0,-,-,-,1289,112,135,157,180,73
936,Adv.6,Night,272,HG,Desert Eagle,39,0,2,102,40%,150%,15,25,27,30,44,0,0,13,57,0,10,0,PEQ (Acc) (3-Star),-,-,631,110,132,154,176,74
936,Adv.6,Night,376,SMG,Erma,12,0,2,294,5%,150%,15,12,4,15,62,0,0,20,50,0,1,0,-,-,-,588,95,114,133,152,75
936,Adv.6,Night,85,MG,PK,70,0,4,644,37%,150%,165,78,16,17,76,0,11,8,55,0,6,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),-,1775,88,106,124,142,76
936,Adv.6,Night,347,SMG,SR2,11,0,2,230,5%,150%,15,14,4,15,67,0,0,16,50,0,4,0,-,-,-,540,87,105,122,140,77
936,Adv.6,Night,236,AR,K11,30,0,2,174,44%,150%,15,29,21,15,58,0,0,7,52,0,1,0,Optical (Acc) (3-Star),-,-,461,86,103,121,138,78
936,Adv.6,Night,53,RF,NTW-20,70,0,4,316,72%,150%,135,142,55,22,27,0,0,9,87,0,7,0,SNIP (Ammo) (5-Star),Optical (Acc) (4-Star),-,1560,78,93,109,124,79
936,Adv.6,Night,214,AR,ADS,23,0,2,148,20%,150%,15,24,17,14,57,0,0,6,50,0,1,0,-,-,-,396,74,89,103,118,80
936,Adv.6,Night,75,MG,M1918,55,0,3,366,25%,150%,415,68,34,20,92,0,8,6,64,0,1,0,SLAP (Ammo) (4-Star),RMR (Acc) (4-Star),-,1480,74,88,103,118,81
936,Adv.6,Night,106,AR,FAL,16,0,2,152,20%,150%,15,27,12,10,53,0,0,6,50,0,1,0,-,-,-,385,72,86,101,115,82
936,Adv.6,Night,290,AR,89 Shiki,16,0,2,140,20%,150%,15,26,13,12,58,0,0,6,50,0,1,0,-,-,-,381,71,85,100,114,83
936,Adv.6,Night,39,RF,Mosin-Nagant,70,0,4,300,72%,150%,135,115,63,28,27,0,0,8,50,0,2,0,SNIP (Ammo) (5-Star),Optical (Acc) (4-Star),-,1416,70,84,99,113,84
936,Adv.6,Night,130,AR,Type97,11,0,2,128,20%,150%,15,23,11,10,51,0,0,5,50,0,2,0,-,-,-,365,68,82,95,109,85
936,Adv.6,Night,365,AR,SCR,11,0,2,122,20%,150%,15,21,11,11,54,0,0,5,50,0,1,0,-,-,-,347,65,78,91,104,86
936,Adv.6,Night,36,RF,Springfield,70,0,4,284,40%,150%,135,113,53,30,29,0,0,8,57,0,1,0,SNIP (Ammo) (5-Star),-,-,1289,64,77,90,103,87
936,Adv.6,Night,50,RF,Lee Enfield,61,0,3,192,40%,150%,127,100,51,26,31,0,0,7,62,0,2,0,AP (Ammo) (3-Star),-,-,925,46,55,64,74,88
936,Adv.6,Night,329,RF,SVCh,50,0,3,195,72%,150%,165,96,54,17,29,0,0,7,51,0,2,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),-,923,46,55,64,73,89
936,Adv.6,Night,37,RF,M14,63,0,3,204,40%,150%,127,83,49,19,39,0,0,8,74,0,1,0,AP (Ammo) (3-Star),-,-,853,42,51,59,68,90
936,Adv.6,Night,95,RF,Type88,52,0,3,231,72%,150%,165,75,35,22,26,0,0,9,55,0,1,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),-,802,40,48,56,64,91
936,Adv.6,Night,381,RF,M110,40,0,3,177,40%,150%,127,83,33,15,29,0,0,7,50,0,2,0,AP (Ammo) (3-Star),-,-,713,35,42,49,57,92
936,Adv.6,Night,137,SMG,PP-19-01,1,0,1,97,5%,150%,15,11,2,10,60,0,0,14,55,0,1,0,-,-,-,209,33,40,47,54,93
936,Adv.6,Night,315,SMG,AUG Para,1,0,1,93,5%,150%,15,11,2,11,60,0,0,13,50,0,1,0,-,-,-,210,34,40,47,54,94
936,Adv.6,Night,257,RF,M200,30,0,3,171,40%,150%,127,78,36,12,26,0,0,7,50,0,1,0,AP (Ammo) (3-Star),-,-,645,32,38,45,51,95
936,Adv.6,Night,31,SMG,M38,1,0,1,102,5%,150%,15,12,2,7,52,0,0,14,50,0,1,0,-,-,-,198,32,38,45,51,96
936,Adv.6,Night,25,SMG,MP40,1,0,1,93,5%,150%,15,11,2,8,52,0,0,13,50,0,1,0,-,-,-,190,30,37,43,49,97
936,Adv.6,Night,94,SMG,Type64,1,0,1,88,5%,150%,15,11,2,9,65,0,0,12,50,0,1,0,-,-,-,188,30,36,42,48,98
936,Adv.6,Night,306,AR,AK-Alfa,1,0,1,58,20%,150%,15,19,6,6,49,0,0,5,53,0,1,0,-,-,-,157,29,35,41,47,99
936,Adv.6,Night,243,AR,64 Shiki,1,0,1,63,20%,150%,15,22,7,5,40,0,0,5,50,0,1,0,-,-,-,159,29,35,41,47,100
936,Adv.6,Night,313,AR,S-ACR,1,0,1,62,20%,150%,15,16,6,5,61,0,0,5,50,0,1,0,-,-,-,159,29,35,41,47,101
936,Adv.6,Night,24,SMG,PP-2000,1,0,1,80,5%,150%,15,12,2,11,57,0,0,11,50,0,1,0,-,-,-,182,29,35,41,47,102
936,Adv.6,Night,248,HG,Jericho,16,0,1,44,20%,150%,15,15,14,18,45,0,0,12,50,0,1,0,-,-,-,160,28,33,39,44,103
936,Adv.6,Night,172,AR,Am RFB,1,0,1,53,30%,150%,15,22,7,5,34,0,0,4,50,0,1,0,-,-,-,148,27,33,38,44,104
936,Adv.6,Night,344,AR,FARA 83,1,0,1,55,20%,150%,15,17,7,6,52,0,0,4,50,0,1,0,-,-,-,149,27,33,39,44,105
936,Adv.6,Night,74,AR,SIG-510,1,0,1,58,20%,150%,15,20,5,5,39,0,0,5,50,0,1,0,-,-,-,143,26,32,37,42,106
936,Adv.6,Night,107,AR,FF F2000,1,0,1,53,20%,150%,15,16,6,6,57,0,0,4,50,0,1,0,-,-,-,140,26,31,36,42,107
936,Adv.6,Night,126,HG,NZ75,4,0,1,38,20%,150%,15,13,10,11,43,0,0,11,52,0,1,0,-,-,-,143,25,30,35,40,108
936,Adv.6,Night,370,HG,P290,5,0,1,38,20%,150%,15,11,10,14,42,0,0,10,51,0,1,0,-,-,-,141,24,29,34,39,109
936,Adv.6,Night,263,MG,Gr MG36,17,0,2,212,5%,150%,15,38,9,10,91,0,10,6,50,0,1,0,-,-,-,484,24,29,33,38,110
936,Adv.6,Night,14,HG,Astra,1,0,1,40,20%,150%,15,12,6,9,35,0,0,11,86,0,1,0,-,-,-,135,23,28,33,37,111
936,Adv.6,Night,348,RF,HS.50,40,0,2,124,40%,150%,127,96,40,14,27,0,0,7,50,0,1,0,AP (Ammo) (3-Star),-,-,471,23,28,32,37,112
936,Adv.6,Night,163,SG,AA-12,1,0,1,135,40%,150%,15,12,2,2,27,3,5,24,50,0,1,0,-,-,-,260,22,27,31,36,113
936,Adv.6,Night,324,SG,M6 ASW,1,0,1,130,40%,150%,15,14,2,2,19,3,4,24,50,0,1,0,-,-,-,254,22,26,31,35,114
936,Adv.6,Night,139,HG,Bren Ten,1,0,1,35,20%,150%,15,12,7,9,40,0,0,9,50,0,1,0,-,-,-,125,21,26,30,35,115
936,Adv.6,Night,5,HG,M1895,1,0,1,35,20%,150%,15,11,6,11,29,0,0,9,50,0,1,0,-,-,-,126,22,26,30,35,116
936,Adv.6,Night,9,HG,P38,1,0,1,33,20%,150%,15,10,6,10,38,0,0,9,50,0,1,0,-,-,-,122,21,25,29,34,117
936,Adv.6,Night,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,120,21,25,29,33,118
936,Adv.6,Night,368,SG,UTS-15,1,0,1,116,40%,150%,15,14,2,2,18,3,5,21,50,0,1,0,-,-,-,233,20,24,28,32,119
936,Adv.6,Night,128,RF,M99,11,0,2,98,40%,150%,15,63,17,7,23,0,0,6,50,0,1,0,-,-,-,316,15,18,22,25,120
936,Adv.6,Night,125,MG,Gr MG4,4,0,1,94,5%,150%,15,30,5,5,92,0,9,5,50,0,1,0,-,-,-,213,10,12,14,17,121
936,Adv.6,Night,307,MG,ZB-26,1,0,1,91,5%,150%,15,34,4,4,76,0,9,5,50,0,1,0,-,-,-,208,10,12,14,16,122
936,Adv.6,Night,238,MG,QJY-88,1,0,1,83,5%,150%,15,29,4,4,83,0,10,5,50,0,1,0,-,-,-,200,10,12,14,16,123
936,Adv.6,Night,312,RF,VSK-94,1,0,1,44,40%,150%,15,45,9,4,25,0,0,5,50,0,1,0,-,-,-,140,7,8,9,11,124
936,Adv.6,Night,261,RF,QBU-88,1,0,1,42,40%,150%,15,42,10,5,27,0,0,5,50,0,1,0,-,-,-,140,7,8,9,11,125
936,Adv.6,Night,337,RF,De Lisle,1,0,1,51,40%,150%,15,37,10,5,24,0,0,6,50,0,1,0,-,-,-,148,7,8,10,11,126
936,Adv.6,Night,296,RF,Gr SL8,1,0,1,43,40%,150%,15,41,9,5,27,0,0,5,50,0,2,0,-,-,-,147,7,8,10,11,127
938,Adv.8,Day,20055,AR,M4A1 Mod,116,3,5,565,68%,150%,15,98,58,58,100,15,0,9,200,1,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),8334,1562,1875,2187,2500,1
938,Adv.8,Day,20122,AR,Gr G11 Mod,115,3,5,620,68%,175%,15,90,60,47,97,0,0,10,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7389,1385,1662,1939,2216,2
938,Adv.8,Day,20065,AR,416 Mod,116,3,5,620,45%,160%,15,110,68,70,79,0,0,10,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),7353,1378,1654,1930,2205,3
938,Adv.8,Day,20057,AR,ST AR-15 Mod,115,3,5,535,75%,180%,15,104,70,57,73,0,0,9,172,1,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),7052,1322,1586,1851,2115,4
938,Adv.8,Day,20293,AR,AK-15 Mod,111,2,5,590,20%,100%,15,101,86,56,102,0,0,9,100,0,10,10,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6699,1256,1507,1758,2009,5
938,Adv.8,Day,20205,AR,AN-94 Mod,110,1,5,585,20%,100%,15,105,87,52,101,0,0,9,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6521,1222,1467,1711,1956,6
938,Adv.8,Day,356,AR,A-545,100,0,5,550,20%,100%,15,101,70,52,103,0,0,8,95,0,6,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5980,1121,1345,1569,1794,7
938,Adv.8,Day,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,40,15,18,28,36,5,49,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),SF Taclight (Acc) (5-Star),8632,1079,1294,1510,1726,8
938,Adv.8,Day,378,AR,SCAR-L,100,0,5,550,20%,100%,15,89,81,55,93,0,0,8,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),5450,1021,1226,1430,1635,9
938,Adv.8,Day,281,SG,CAWS,100,0,5,1235,40%,150%,15,32,33,20,35,34,5,49,100,0,7,0,Plate (Body) (5-Star),Slug (Shell) (5-Star),SF Taclight (Acc) (5-Star),8005,1000,1200,1400,1601,10
938,Adv.8,Day,292,MG,RPK-16,100,0,5,825,35%,150%,515,90,59,36,124,0,15,9,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13296,997,1196,1396,1595,11
938,Adv.8,Day,54,AR,M16A1,100,0,5,605,20%,150%,15,64,49,80,75,11,0,9,100,0,4,0,HV (Ammo) (5-Star),T Exo (Body) (5-Star),Plate (Body) (5-Star),5269,987,1185,1383,1580,12
938,Adv.8,Day,194,AR,K2,93,0,5,610,20%,100%,15,81,81,42,92,0,0,9,94,0,7,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),4963,930,1116,1302,1488,13
938,Adv.8,Day,173,MG,PKP,100,0,5,825,35%,150%,415,100,53,29,122,0,15,9,100,0,10,0,SLAP (Ammo) (4-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),11836,887,1065,1242,1420,14
938,Adv.8,Day,62,AR,Gr G41,100,0,5,635,68%,150%,15,56,48,75,77,0,0,10,65,0,3,0,Optical (Acc) (5-Star),HV (Ammo) (4-Star),T Exo (Body) (5-Star),4496,843,1011,1180,1348,15
938,Adv.8,Day,20114,HG,Welrod MkⅡ Mod,115,3,5,405,60%,150%,8,48,78,137,52,5,0,20,100,0,10,10,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4804,840,1008,1176,1345,16
938,Adv.8,Day,109,MG,Gr MG5,100,0,5,990,35%,150%,415,90,49,28,115,0,14,10,100,0,10,0,SLAP (Ammo) (4-Star),RMR (Acc) (5-Star),MG Box (Body) (4-Star),11047,828,994,1159,1325,17
938,Adv.8,Day,20115,SMG,Suomi Mod,115,3,5,1125,25%,150%,15,28,42,121,94,0,0,35,100,0,10,10,T Exo (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),7174,807,968,1129,1291,18
938,Adv.8,Day,112,MG,Negev,100,0,5,870,53%,150%,415,89,37,37,134,0,12,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (5-Star),MG Box (Body) (4-Star),10305,772,927,1082,1236,19
938,Adv.8,Day,183,HG,Contender,91,0,5,315,60%,150%,195,40,82,125,42,0,0,15,90,0,8,0,Supp (Silencer) (5-Star),AP (Ammo) (5-Star),T Exo (Body) (5-Star),4362,763,916,1068,1221,20
938,Adv.8,Day,352,SG,Nova,95,0,5,1290,72%,150%,15,32,34,15,28,25,7,46,94,0,6,0,Plate (Body) (4-Star),Flash (Shell) (5-Star),Optical (Acc) (4-Star),6056,757,908,1059,1211,21
938,Adv.8,Day,382,AR,MSBS,90,0,5,525,40%,100%,15,69,46,53,85,0,0,8,72,0,6,0,Supp (Silencer) (5-Star),HV (Ammo) (4-Star),Processor Chip (Body) (4-Star),3896,730,876,1022,1168,22
938,Adv.8,Day,20046,RF,Kar98k Mod,100,1,5,435,88%,195%,195,150,90,44,35,0,0,10,100,0,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),7205,720,864,1008,1152,23
938,Adv.8,Day,153,SG,M37,96,0,5,1240,40%,164%,15,44,21,11,26,28,7,44,100,0,2,0,Plate (Body) (4-Star),Buck (Shell) (4-Star),Choke (Acc) (4-Star),5727,715,859,1002,1145,24
938,Adv.8,Day,242,HG,P22,100,0,5,350,45%,150%,8,45,70,156,62,0,0,17,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),4034,705,847,988,1129,25
938,Adv.8,Day,20097,HG,M950A Mod,110,1,5,395,40%,150%,8,49,74,99,72,0,0,20,100,0,10,0,RMR (Acc) (4-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),4018,703,843,984,1125,26
938,Adv.8,Day,96,HG,Grizzly,100,0,5,430,40%,150%,8,55,69,100,54,0,0,25,100,0,9,0,RMR (Acc) (4-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),3824,669,803,936,1070,27
938,Adv.8,Day,20143,SMG,RO635 Mod,110,1,5,1025,19%,150%,11,40,16,106,97,0,0,29,100,0,10,0,X Exo (Body) (5-Star),HP (Ammo) (4-Star),Supp (Silencer) (4-Star),5723,643,772,901,1030,28
938,Adv.8,Day,4,HG,Python,100,0,5,350,60%,150%,11,51,101,107,49,0,0,17,100,0,10,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),3590,628,753,879,1005,29
938,Adv.8,Day,20007,HG,Stechkin Mod,102,1,5,415,34%,150%,15,33,72,97,65,0,0,22,100,0,10,0,Supp (Silencer) (4-Star),Sp. Eq (Exclusive) (5-Star),X Exo (Body) (5-Star),3583,627,752,877,1003,30
938,Adv.8,Day,375,HG,Colt Walker,100,0,5,300,34%,150%,11,47,63,145,57,0,0,16,98,0,10,0,Supp (Silencer) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),3553,621,746,870,994,31
938,Adv.8,Day,48,RF,WA2000,100,0,5,440,72%,168%,195,137,87,32,39,0,0,10,100,0,10,0,AP (Ammo) (5-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),6167,616,740,863,986,32
938,Adv.8,Day,20101,SMG,UMP9 Mod,100,1,5,880,25%,150%,15,45,25,106,84,0,0,28,100,0,7,0,T Exo (Body) (4-Star),Sp. Eq (Exclusive) (5-Star),EOT (Holographic) (4-Star),5327,599,719,839,958,33
938,Adv.8,Day,16,SMG,Thompson,95,0,5,1160,19%,150%,15,28,13,86,80,0,0,35,100,0,10,0,T Exo (Body) (4-Star),Flare (Ammo) (5-Star),Supp (Silencer) (4-Star),5304,596,716,835,954,34
938,Adv.8,Day,20212,HG,K5 Mod,106,1,5,370,54%,150%,11,40,57,110,62,0,0,20,100,0,6,0,Supp (Silencer) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (4-Star),3402,595,714,833,952,35
938,Adv.8,Day,250,HG,HS2000,94,0,5,350,34%,150%,11,38,61,116,60,0,0,20,100,0,10,0,Supp (Silencer) (4-Star),HP (Ammo) (4-Star),T Exo (Body) (4-Star),3358,587,705,822,940,36
938,Adv.8,Day,377,RF,SCAR-H,100,0,5,425,72%,168%,165,120,98,31,41,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5813,581,697,813,930,37
938,Adv.8,Day,260,HG,PA-15,94,0,5,340,34%,150%,11,40,65,105,63,0,0,18,100,0,10,0,Supp (Silencer) (4-Star),HP (Ammo) (4-Star),T Exo (Body) (4-Star),3313,579,695,811,927,38
938,Adv.8,Day,198,RF,Carcano M91/38,100,0,5,365,72%,168%,165,154,95,47,34,0,0,8,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5798,579,695,811,927,39
938,Adv.8,Day,20,SMG,Vector,100,0,5,925,5%,150%,11,40,19,97,98,0,0,25,100,0,10,0,T Exo (Body) (4-Star),HP (Ammo) (4-Star),EOT (Holographic) (4-Star),5089,572,687,801,916,40
938,Adv.8,Day,43,RF,SVD,100,0,5,400,72%,168%,195,141,84,35,37,0,0,9,100,0,4,0,Sp. Eq (Exclusive) (5-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5722,572,686,801,915,41
938,Adv.8,Day,197,RF,Carcano M1891,100,0,5,400,72%,168%,165,145,90,45,34,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5629,562,675,788,900,42
938,Adv.8,Day,316,RF,General Liu,90,0,5,380,72%,168%,165,136,84,29,38,0,0,8,90,0,7,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5529,552,663,774,884,43
938,Adv.8,Day,294,HG,Webley,90,0,5,410,34%,150%,15,24,63,107,54,0,0,23,99,0,5,0,Supp (Silencer) (4-Star),Flare (Ammo) (5-Star),T Exo (Body) (4-Star),3111,544,653,762,871,44
938,Adv.8,Day,339,MG,RPK-203,100,0,5,825,37%,150%,165,96,36,37,124,0,12,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (4-Star),7145,535,643,750,857,45
938,Adv.8,Day,233,HG,Px4 Storm,90,0,5,320,34%,150%,13,33,63,114,55,0,0,19,87,0,10,0,Supp (Silencer) (4-Star),HP (Ammo) (3-Star),T Exo (Body) (4-Star),3029,530,636,742,848,46
938,Adv.8,Day,303,HG,HP-35,90,0,5,365,20%,150%,13,33,61,102,56,0,0,19,92,0,4,0,PEQ (Acc) (3-Star),HP (Ammo) (3-Star),T Exo (Body) (3-Star),2833,495,594,694,793,47
938,Adv.8,Day,27,SMG,Skorpion,100,0,5,795,29%,100%,13,41,14,88,111,0,0,22,100,0,8,0,Processor Chip (Body) (4-Star),HP (Ammo) (3-Star),Optical (Acc) (3-Star),4245,477,573,668,764,48
938,Adv.8,Day,276,MG,Kord,91,0,5,945,37%,150%,165,109,31,20,107,0,9,10,100,0,8,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Bipod (Body) (5-Star),6224,466,560,653,746,49
938,Adv.8,Day,77,MG,M2HB,92,0,5,1030,37%,150%,165,102,26,16,98,0,10,10,100,0,5,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Bipod (Body) (4-Star),5757,431,518,604,690,50
938,Adv.8,Day,251,SMG,X95,91,0,5,925,37%,180%,15,43,12,62,78,0,0,25,89,0,4,0,Focus Chip (Body) (5-Star),-,Optical (Acc) (4-Star),3838,431,518,604,690,51
938,Adv.8,Day,103,SMG,UMP45,90,0,5,880,5%,180%,15,36,12,67,70,0,0,24,78,0,6,0,Focus Chip (Body) (5-Star),-,PEQ (Acc) (3-Star),3555,399,479,559,639,52
938,Adv.8,Day,160,SG,Saiga-12,63,0,3,645,40%,150%,15,23,22,7,32,22,5,39,61,0,1,0,Plate (Body) (4-Star),Slug (Shell) (4-Star),-,2333,291,349,408,466,53
938,Adv.8,Day,175,AR,ART556,64,0,3,285,20%,150%,15,52,36,34,60,0,0,7,86,0,2,0,PEQ (Acc) (4-Star),HV (Ammo) (4-Star),-,1492,279,335,391,447,54
938,Adv.8,Day,85,MG,PK,70,0,4,644,5%,150%,165,78,16,17,76,0,11,8,55,0,6,0,AP (Ammo) (4-Star),-,-,3070,276,331,386,442,55
938,Adv.8,Day,1,HG,SAA,78,0,4,284,20%,150%,15,31,39,61,44,0,0,19,60,0,1,0,PEQ (Acc) (4-Star),-,-,1573,275,330,385,440,56
938,Adv.8,Day,53,RF,NTW-20,70,0,4,316,40%,150%,135,142,55,22,27,0,0,9,87,0,7,0,SNIP (Ammo) (5-Star),-,-,2700,270,324,378,432,57
938,Adv.8,Day,215,AR,MDR,52,0,3,270,52%,150%,15,51,29,24,64,0,0,7,51,0,1,0,Optical (Acc) (4-Star),HV (Ammo) (4-Star),-,1441,270,324,378,432,58
938,Adv.8,Day,171,AR,Ribeyrolles,60,0,3,264,20%,150%,15,59,28,26,54,0,0,7,66,0,6,0,PEQ (Acc) (4-Star),HV (Ammo) (4-Star),-,1396,261,314,366,418,59
